100.0,0.0,100.0,0.0,0.0,100.0,
50.0,50.0,100.0,50.0,50.0,100.0,
66.66666666666666,33.33333333333333,100.0,66.66666666666666,66.66666666666666,66.66666666666666,
50.0,25.0,100.0,50.0,75.0,75.0,
60.0,40.0,80.0,60.0,80.0,80.0,
66.66666666666666,33.33333333333333,83.33333333333334,50.0,83.33333333333334,83.33333333333334,
71.42857142857143,42.857142857142854,71.42857142857143,57.14285714285714,71.42857142857143,85.71428571428571,
75.0,50.0,62.5,62.5,62.5,87.5,
66.66666666666666,44.44444444444444,66.66666666666666,66.66666666666666,66.66666666666666,88.88888888888889,
70.0,50.0,70.0,70.0,70.0,80.0,
72.72727272727273,45.45454545454545,72.72727272727273,63.63636363636363,72.72727272727273,81.81818181818183,
75.0,50.0,75.0,66.66666666666666,75.0,75.0,
69.23076923076923,46.15384615384615,76.92307692307693,69.23076923076923,76.92307692307693,76.92307692307693,
71.42857142857143,42.857142857142854,78.57142857142857,71.42857142857143,71.42857142857143,78.57142857142857,
73.33333333333333,46.666666666666664,80.0,66.66666666666666,66.66666666666666,80.0,
68.75,50.0,75.0,62.5,68.75,75.0,
64.70588235294117,52.94117647058824,76.47058823529412,64.70588235294117,64.70588235294117,76.47058823529412,
61.111111111111114,50.0,77.77777777777779,66.66666666666666,66.66666666666666,72.22222222222221,
63.1578947368421,47.368421052631575,78.94736842105263,68.42105263157895,68.42105263157895,68.42105263157895,
65.0,50.0,80.0,70.0,70.0,65.0,
66.66666666666666,52.38095238095239,80.95238095238095,71.42857142857143,71.42857142857143,66.66666666666666,
68.18181818181817,54.54545454545454,81.81818181818183,72.72727272727273,72.72727272727273,63.63636363636363,
65.21739130434783,56.52173913043478,78.26086956521739,73.91304347826086,69.56521739130434,65.21739130434783,
62.5,54.166666666666664,79.16666666666666,75.0,66.66666666666666,66.66666666666666,
64.0,52.0,76.0,76.0,64.0,68.0,
61.53846153846154,53.84615384615385,76.92307692307693,76.92307692307693,65.38461538461539,69.23076923076923,
59.25925925925925,55.55555555555556,74.07407407407408,74.07407407407408,66.66666666666666,66.66666666666666,
57.14285714285714,57.14285714285714,75.0,71.42857142857143,64.28571428571429,64.28571428571429,
58.620689655172406,58.620689655172406,72.41379310344827,72.41379310344827,65.51724137931035,65.51724137931035,
60.0,60.0,73.33333333333333,73.33333333333333,66.66666666666666,66.66666666666666,
61.29032258064516,61.29032258064516,70.96774193548387,74.19354838709677,64.51612903225806,67.74193548387096,
62.5,62.5,71.875,71.875,65.625,65.625,
63.63636363636363,63.63636363636363,72.72727272727273,72.72727272727273,66.66666666666666,66.66666666666666,
61.76470588235294,64.70588235294117,73.52941176470588,73.52941176470588,67.64705882352942,64.70588235294117,
62.857142857142854,62.857142857142854,74.28571428571429,74.28571428571429,68.57142857142857,62.857142857142854,
63.888888888888886,63.888888888888886,75.0,72.22222222222221,69.44444444444444,63.888888888888886,
62.16216216216216,62.16216216216216,75.67567567567568,72.97297297297297,70.27027027027027,64.86486486486487,
63.1578947368421,63.1578947368421,73.68421052631578,73.68421052631578,71.05263157894737,65.78947368421053,
64.1025641025641,61.53846153846154,74.35897435897436,71.7948717948718,71.7948717948718,66.66666666666666,
62.5,62.5,75.0,72.5,72.5,67.5,
63.41463414634146,63.41463414634146,75.60975609756098,73.17073170731707,70.73170731707317,68.29268292682927,
64.28571428571429,61.904761904761905,76.19047619047619,73.80952380952381,71.42857142857143,69.04761904761905,
62.7906976744186,62.7906976744186,76.74418604651163,74.4186046511628,72.09302325581395,69.76744186046511,
63.63636363636363,63.63636363636363,77.27272727272727,75.0,72.72727272727273,70.45454545454545,
64.44444444444444,64.44444444444444,77.77777777777779,75.55555555555556,71.11111111111111,71.11111111111111,
65.21739130434783,65.21739130434783,78.26086956521739,76.08695652173914,69.56521739130434,71.73913043478261,
65.95744680851064,65.95744680851064,78.72340425531915,74.46808510638297,70.2127659574468,70.2127659574468,
66.66666666666666,64.58333333333334,79.16666666666666,72.91666666666666,70.83333333333334,68.75,
