100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,
100.0,50.0,100.0,50.0,100.0,50.0,0.0,50.0,0.0,50.0,
100.0,33.33333333333333,100.0,66.66666666666666,100.0,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333,33.33333333333333,
75.0,50.0,75.0,75.0,75.0,75.0,25.0,50.0,50.0,50.0,
80.0,40.0,80.0,80.0,80.0,80.0,20.0,40.0,40.0,60.0,
66.66666666666666,50.0,66.66666666666666,66.66666666666666,83.33333333333334,83.33333333333334,33.33333333333333,50.0,33.33333333333333,66.66666666666666,
71.42857142857143,57.14285714285714,71.42857142857143,71.42857142857143,85.71428571428571,71.42857142857143,42.857142857142854,57.14285714285714,28.57142857142857,57.14285714285714,
62.5,62.5,75.0,62.5,75.0,75.0,50.0,62.5,25.0,62.5,
66.66666666666666,66.66666666666666,77.77777777777779,55.55555555555556,77.77777777777779,77.77777777777779,55.55555555555556,66.66666666666666,22.22222222222222,55.55555555555556,
60.0,70.0,80.0,50.0,80.0,80.0,60.0,60.0,30.0,50.0,
54.54545454545454,63.63636363636363,81.81818181818183,45.45454545454545,81.81818181818183,72.72727272727273,63.63636363636363,63.63636363636363,36.36363636363637,54.54545454545454,
58.333333333333336,66.66666666666666,75.0,41.66666666666667,75.0,75.0,66.66666666666666,58.333333333333336,33.33333333333333,50.0,
61.53846153846154,61.53846153846154,76.92307692307693,38.46153846153847,76.92307692307693,76.92307692307693,69.23076923076923,61.53846153846154,38.46153846153847,46.15384615384615,
64.28571428571429,64.28571428571429,71.42857142857143,42.857142857142854,78.57142857142857,78.57142857142857,71.42857142857143,64.28571428571429,42.857142857142854,42.857142857142854,
66.66666666666666,66.66666666666666,73.33333333333333,40.0,73.33333333333333,80.0,73.33333333333333,66.66666666666666,40.0,46.666666666666664,
68.75,68.75,75.0,43.75,75.0,81.25,68.75,68.75,37.5,43.75,
64.70588235294117,64.70588235294117,76.47058823529412,41.17647058823529,76.47058823529412,76.47058823529412,70.58823529411765,70.58823529411765,41.17647058823529,47.05882352941176,
61.111111111111114,66.66666666666666,77.77777777777779,44.44444444444444,77.77777777777779,77.77777777777779,72.22222222222221,66.66666666666666,44.44444444444444,44.44444444444444,
63.1578947368421,68.42105263157895,78.94736842105263,42.10526315789473,78.94736842105263,78.94736842105263,73.68421052631578,68.42105263157895,47.368421052631575,42.10526315789473,
65.0,70.0,80.0,45.0,75.0,80.0,75.0,70.0,50.0,45.0,
