0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,
0.0,0.0,0.0,100.0,100.0,0.0,0.0,50.0,50.0,50.0,
33.33333333333333,0.0,0.0,66.66666666666666,66.66666666666666,0.0,0.0,33.33333333333333,33.33333333333333,66.66666666666666,
50.0,0.0,0.0,50.0,75.0,25.0,0.0,50.0,50.0,75.0,
40.0,0.0,20.0,40.0,80.0,20.0,0.0,40.0,40.0,60.0,
33.33333333333333,0.0,16.666666666666664,33.33333333333333,66.66666666666666,16.666666666666664,0.0,50.0,33.33333333333333,50.0,
42.857142857142854,0.0,28.57142857142857,42.857142857142854,71.42857142857143,28.57142857142857,0.0,57.14285714285714,42.857142857142854,57.14285714285714,
37.5,0.0,25.0,37.5,62.5,25.0,12.5,50.0,37.5,62.5,
33.33333333333333,0.0,22.22222222222222,33.33333333333333,66.66666666666666,22.22222222222222,11.11111111111111,55.55555555555556,33.33333333333333,55.55555555555556,
40.0,0.0,20.0,40.0,70.0,30.0,20.0,60.0,30.0,60.0,
36.36363636363637,0.0,27.27272727272727,36.36363636363637,72.72727272727273,36.36363636363637,18.181818181818183,63.63636363636363,36.36363636363637,54.54545454545454,
41.66666666666667,0.0,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,25.0,58.333333333333336,33.33333333333333,50.0,
38.46153846153847,7.6923076923076925,30.76923076923077,30.76923076923077,69.23076923076923,30.76923076923077,30.76923076923077,53.84615384615385,38.46153846153847,53.84615384615385,
42.857142857142854,7.142857142857142,35.714285714285715,35.714285714285715,64.28571428571429,35.714285714285715,28.57142857142857,57.14285714285714,35.714285714285715,50.0,
40.0,13.333333333333334,33.33333333333333,40.0,60.0,33.33333333333333,26.666666666666668,53.333333333333336,40.0,46.666666666666664,
37.5,12.5,31.25,37.5,56.25,37.5,31.25,56.25,43.75,50.0,
35.294117647058826,11.76470588235294,35.294117647058826,35.294117647058826,58.82352941176471,41.17647058823529,35.294117647058826,52.94117647058824,41.17647058823529,47.05882352941176,
38.88888888888889,11.11111111111111,33.33333333333333,38.88888888888889,55.55555555555556,38.88888888888889,33.33333333333333,50.0,38.88888888888889,50.0,
42.10526315789473,10.526315789473683,31.57894736842105,42.10526315789473,52.63157894736842,36.84210526315789,31.57894736842105,52.63157894736842,36.84210526315789,52.63157894736842,
45.0,10.0,30.0,45.0,55.00000000000001,35.0,30.0,55.00000000000001,35.0,55.00000000000001,
47.61904761904761,14.285714285714285,28.57142857142857,42.857142857142854,52.38095238095239,33.33333333333333,28.57142857142857,52.38095238095239,38.095238095238095,52.38095238095239,
45.45454545454545,13.636363636363635,27.27272727272727,40.909090909090914,50.0,31.818181818181817,27.27272727272727,50.0,40.909090909090914,50.0,
43.47826086956522,17.391304347826086,26.08695652173913,39.130434782608695,47.82608695652174,30.434782608695656,26.08695652173913,47.82608695652174,39.130434782608695,47.82608695652174,
41.66666666666667,16.666666666666664,29.166666666666668,37.5,45.83333333333333,29.166666666666668,29.166666666666668,50.0,41.66666666666667,45.83333333333333,
44.0,16.0,28.000000000000004,36.0,44.0,28.000000000000004,32.0,48.0,44.0,44.0,
46.15384615384615,15.384615384615385,26.923076923076923,38.46153846153847,42.30769230769231,26.923076923076923,34.61538461538461,50.0,42.30769230769231,42.30769230769231,
48.148148148148145,14.814814814814813,25.925925925925924,40.74074074074074,44.44444444444444,25.925925925925924,37.03703703703704,48.148148148148145,40.74074074074074,40.74074074074074,
50.0,17.857142857142858,25.0,42.857142857142854,42.857142857142854,25.0,35.714285714285715,50.0,39.285714285714285,39.285714285714285,
48.275862068965516,17.24137931034483,27.586206896551722,44.827586206896555,44.827586206896555,27.586206896551722,37.93103448275862,48.275862068965516,37.93103448275862,41.37931034482759,
46.666666666666664,16.666666666666664,30.0,46.666666666666664,46.666666666666664,30.0,40.0,46.666666666666664,36.666666666666664,40.0,
45.16129032258064,16.129032258064516,29.03225806451613,45.16129032258064,45.16129032258064,29.03225806451613,38.70967741935484,45.16129032258064,35.483870967741936,41.935483870967744,
43.75,18.75,31.25,46.875,43.75,31.25,40.625,46.875,37.5,40.625,
42.42424242424242,21.21212121212121,30.303030303030305,45.45454545454545,42.42424242424242,33.33333333333333,39.39393939393939,45.45454545454545,36.36363636363637,39.39393939393939,
44.11764705882353,20.588235294117645,29.411764705882355,44.11764705882353,41.17647058823529,32.35294117647059,38.23529411764706,44.11764705882353,35.294117647058826,38.23529411764706,
42.857142857142854,22.857142857142858,28.57142857142857,45.714285714285715,42.857142857142854,31.428571428571427,40.0,42.857142857142854,37.142857142857146,37.142857142857146,
44.44444444444444,22.22222222222222,30.555555555555557,44.44444444444444,41.66666666666667,33.33333333333333,38.88888888888889,41.66666666666667,36.11111111111111,36.11111111111111,
