0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,
0.0,100.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,
0.0,66.66666666666666,66.66666666666666,33.33333333333333,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,
25.0,75.0,75.0,50.0,50.0,50.0,75.0,50.0,50.0,
20.0,60.0,60.0,60.0,60.0,60.0,80.0,60.0,40.0,
33.33333333333333,50.0,66.66666666666666,50.0,50.0,66.66666666666666,83.33333333333334,66.66666666666666,33.33333333333333,
42.857142857142854,42.857142857142854,71.42857142857143,57.14285714285714,57.14285714285714,71.42857142857143,85.71428571428571,71.42857142857143,28.57142857142857,
50.0,50.0,62.5,62.5,62.5,75.0,75.0,75.0,25.0,
55.55555555555556,55.55555555555556,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,77.77777777777779,66.66666666666666,33.33333333333333,
60.0,60.0,70.0,70.0,70.0,70.0,80.0,70.0,30.0,
63.63636363636363,63.63636363636363,63.63636363636363,72.72727272727273,72.72727272727273,63.63636363636363,81.81818181818183,72.72727272727273,27.27272727272727,
66.66666666666666,66.66666666666666,58.333333333333336,75.0,66.66666666666666,66.66666666666666,75.0,75.0,33.33333333333333,
69.23076923076923,69.23076923076923,61.53846153846154,76.92307692307693,61.53846153846154,69.23076923076923,76.92307692307693,76.92307692307693,30.76923076923077,
71.42857142857143,71.42857142857143,64.28571428571429,71.42857142857143,57.14285714285714,71.42857142857143,71.42857142857143,78.57142857142857,28.57142857142857,
73.33333333333333,73.33333333333333,60.0,73.33333333333333,60.0,73.33333333333333,73.33333333333333,73.33333333333333,33.33333333333333,
68.75,75.0,62.5,75.0,62.5,75.0,75.0,75.0,37.5,
70.58823529411765,76.47058823529412,64.70588235294117,76.47058823529412,64.70588235294117,70.58823529411765,70.58823529411765,76.47058823529412,35.294117647058826,
66.66666666666666,77.77777777777779,66.66666666666666,77.77777777777779,66.66666666666666,72.22222222222221,66.66666666666666,77.77777777777779,38.88888888888889,
68.42105263157895,78.94736842105263,68.42105263157895,73.68421052631578,68.42105263157895,68.42105263157895,68.42105263157895,78.94736842105263,36.84210526315789,
70.0,80.0,70.0,75.0,70.0,70.0,70.0,80.0,35.0,
71.42857142857143,76.19047619047619,71.42857142857143,76.19047619047619,66.66666666666666,71.42857142857143,66.66666666666666,76.19047619047619,33.33333333333333,
72.72727272727273,77.27272727272727,72.72727272727273,77.27272727272727,63.63636363636363,72.72727272727273,63.63636363636363,77.27272727272727,31.818181818181817,
69.56521739130434,73.91304347826086,69.56521739130434,78.26086956521739,65.21739130434783,69.56521739130434,65.21739130434783,78.26086956521739,34.78260869565217,
66.66666666666666,75.0,66.66666666666666,79.16666666666666,66.66666666666666,70.83333333333334,62.5,75.0,33.33333333333333,
68.0,76.0,64.0,76.0,68.0,72.0,64.0,76.0,36.0,
65.38461538461539,76.92307692307693,61.53846153846154,76.92307692307693,69.23076923076923,73.07692307692307,65.38461538461539,76.92307692307693,38.46153846153847,
66.66666666666666,77.77777777777779,62.96296296296296,77.77777777777779,66.66666666666666,74.07407407407408,62.96296296296296,77.77777777777779,37.03703703703704,
67.85714285714286,75.0,64.28571428571429,75.0,64.28571428571429,71.42857142857143,64.28571428571429,78.57142857142857,39.285714285714285,
65.51724137931035,72.41379310344827,65.51724137931035,75.86206896551724,65.51724137931035,68.96551724137932,65.51724137931035,79.3103448275862,41.37931034482759,
66.66666666666666,70.0,66.66666666666666,73.33333333333333,63.33333333333333,70.0,66.66666666666666,76.66666666666667,43.333333333333336,
67.74193548387096,70.96774193548387,67.74193548387096,74.19354838709677,61.29032258064516,67.74193548387096,67.74193548387096,77.41935483870968,45.16129032258064,
68.75,71.875,65.625,75.0,62.5,68.75,65.625,78.125,43.75,
69.6969696969697,72.72727272727273,66.66666666666666,75.75757575757575,63.63636363636363,69.6969696969697,66.66666666666666,78.78787878787878,42.42424242424242,
70.58823529411765,73.52941176470588,64.70588235294117,76.47058823529412,64.70588235294117,70.58823529411765,64.70588235294117,79.41176470588235,44.11764705882353,
71.42857142857143,74.28571428571429,65.71428571428571,74.28571428571429,65.71428571428571,71.42857142857143,62.857142857142854,80.0,45.714285714285715,
72.22222222222221,75.0,66.66666666666666,72.22222222222221,66.66666666666666,72.22222222222221,61.111111111111114,80.55555555555556,47.22222222222222,
70.27027027027027,75.67567567567568,64.86486486486487,70.27027027027027,64.86486486486487,72.97297297297297,62.16216216216216,81.08108108108108,45.94594594594595,
71.05263157894737,76.31578947368422,65.78947368421053,71.05263157894737,65.78947368421053,73.68421052631578,60.526315789473685,81.57894736842105,44.73684210526316,
71.7948717948718,74.35897435897436,64.1025641025641,71.7948717948718,66.66666666666666,74.35897435897436,58.97435897435898,82.05128205128204,46.15384615384615,
72.5,75.0,65.0,70.0,67.5,75.0,60.0,82.5,47.5,
70.73170731707317,75.60975609756098,65.85365853658537,70.73170731707317,65.85365853658537,75.60975609756098,60.97560975609756,80.48780487804879,48.78048780487805,
71.42857142857143,73.80952380952381,66.66666666666666,71.42857142857143,66.66666666666666,76.19047619047619,61.904761904761905,78.57142857142857,50.0,
72.09302325581395,74.4186046511628,67.44186046511628,69.76744186046511,67.44186046511628,74.4186046511628,60.46511627906976,76.74418604651163,51.162790697674424,
72.72727272727273,72.72727272727273,68.18181818181817,70.45454545454545,68.18181818181817,75.0,61.36363636363637,77.27272727272727,50.0,
73.33333333333333,73.33333333333333,66.66666666666666,71.11111111111111,68.88888888888889,75.55555555555556,60.0,77.77777777777779,51.11111111111111,
73.91304347826086,73.91304347826086,67.3913043478261,71.73913043478261,69.56521739130434,73.91304347826086,60.86956521739131,78.26086956521739,52.17391304347826,
74.46808510638297,72.3404255319149,68.08510638297872,72.3404255319149,70.2127659574468,72.3404255319149,61.702127659574465,78.72340425531915,51.06382978723404,
75.0,72.91666666666666,66.66666666666666,72.91666666666666,70.83333333333334,70.83333333333334,60.416666666666664,77.08333333333334,52.083333333333336,
75.51020408163265,71.42857142857143,67.3469387755102,73.46938775510205,71.42857142857143,71.42857142857143,61.224489795918366,77.55102040816327,53.06122448979592,
76.0,72.0,68.0,74.0,72.0,72.0,62.0,78.0,52.0,
76.47058823529412,72.54901960784314,68.62745098039215,72.54901960784314,70.58823529411765,72.54901960784314,62.745098039215684,78.43137254901961,50.98039215686274,
76.92307692307693,71.15384615384616,69.23076923076923,73.07692307692307,71.15384615384616,71.15384615384616,63.46153846153846,78.84615384615384,50.0,
77.35849056603774,71.69811320754717,69.81132075471697,71.69811320754717,71.69811320754717,71.69811320754717,64.15094339622641,79.24528301886792,49.056603773584904,
77.77777777777779,72.22222222222221,70.37037037037037,70.37037037037037,72.22222222222221,72.22222222222221,64.81481481481481,77.77777777777779,50.0,
78.18181818181819,70.9090909090909,70.9090909090909,70.9090909090909,72.72727272727273,72.72727272727273,63.63636363636363,78.18181818181819,50.90909090909091,
78.57142857142857,71.42857142857143,69.64285714285714,69.64285714285714,71.42857142857143,71.42857142857143,64.28571428571429,78.57142857142857,51.78571428571429,
77.19298245614034,71.9298245614035,70.17543859649122,68.42105263157895,70.17543859649122,71.9298245614035,64.91228070175438,78.94736842105263,50.877192982456144,
77.58620689655173,72.41379310344827,70.6896551724138,67.24137931034483,70.6896551724138,70.6896551724138,65.51724137931035,77.58620689655173,50.0,
77.96610169491525,72.88135593220339,69.49152542372882,66.10169491525424,69.49152542372882,71.1864406779661,64.40677966101694,76.27118644067797,50.847457627118644,
